User_Rating_Count,Price,Size,Update_Gap,Great_App,Subtitle_Present,Price_Free,Description_Length,Genre_Adventure,Genre_Family,Language_EN,Languages_Count,In_App_Count,In_App_Max
12.0,0.0,36093952.0,35769600000000000,1,0,1,1233,0,0,1,1,0,0.0
41.0,0.0,6168576.0,80352000000000000,1,0,1,666,0,0,1,1,1,0.99
14.0,0.0,17678336.0,39052800000000000,1,0,1,2342,0,0,1,1,0,0.0
414.0,0.0,37528576.0,135129600000000000,1,0,1,252,0,0,1,25,0,0.0
16.0,0.0,13393920.0,2592000000000000,1,0,1,513,0,0,1,1,0,0.0
20.0,0.0,33398784.0,21081600000000000,0,0,1,735,0,0,1,2,5,99.99
21.0,0.0,13705216.0,0,0,0,1,237,0,0,1,16,0,0.0
10.0,0.0,86986752.0,49852800000000000,1,0,1,992,0,0,1,1,4,0.99
187.0,0.0,24707072.0,19785600000000000,1,0,1,353,0,0,1,1,0,0.0
7797.0,0.0,16292864.0,137980800000000000,1,0,1,775,0,0,1,1,0,0.0
14.0,0.0,100519936.0,36288000000000000,1,0,1,2446,1,0,1,1,6,99.99
16.0,0.0,59215872.0,3196800000000000,0,0,1,805,0,0,1,2,3,2.99
727.0,0.0,143720448.0,38620800000000000,1,0,1,1853,0,0,1,1,10,99.99
214.0,1.99,32748544.0,75340800000000000,1,0,0,220,0,0,1,1,0,0.0
61.0,0.0,25960448.0,4924800000000000,0,0,1,231,1,0,1,1,0,0.0
14.0,0.0,17340416.0,97286400000000000,1,0,1,991,0,0,1,1,4,4.99
10.0,0.0,65507328.0,4147200000000000,1,0,1,611,0,0,1,5,0,0.0
34.0,0.0,89776128.0,2678400000000000,1,0,1,1556,0,0,1,1,4,49.99
126.0,0.99,177658880.0,143251200000000000,0,0,0,10513,0,0,1,2,10,4.99
772.0,0.0,42940416.0,141696000000000000,1,0,1,506,0,0,1,15,10,9.99
11.0,0.0,14458880.0,691200000000000,0,0,1,214,0,0,1,1,1,0.99
101.0,0.0,69408768.0,94694400000000000,0,0,1,1480,0,1,1,29,1,0.99
1999.0,4.99,193308672.0,110505600000000000,1,1,0,4045,1,0,1,1,0,0.0
3272.0,0.0,29451264.0,154742400000000000,1,1,1,825,0,0,1,1,7,99.99
56.0,0.0,433802240.0,69552000000000000,0,1,1,1592,0,0,1,1,6,109.99
19.0,0.0,47676416.0,131328000000000000,0,1,1,1061,0,0,1,8,4,9.99
1441.0,3.99,521037824.0,70156800000000000,1,0,0,2755,1,0,1,1,10,8.99
153.0,0.0,32260096.0,68688000000000000,1,0,1,978,0,0,1,1,4,6.99
24.0,0.0,14996480.0,97545600000000000,1,0,1,116,0,0,0,1,1,0.99
132.0,3.99,370667520.0,604800000000000,1,0,0,2005,0,0,1,3,0,0.0
53.0,0.0,106678272.0,97027200000000000,1,0,1,1386,0,0,1,1,1,4.99
13.0,4.99,54342656.0,93657600000000000,0,0,0,1637,0,0,1,16,0,0.0
49.0,0.0,10661888.0,19180800000000000,0,0,1,485,0,0,1,1,0,0.0
68.0,0.0,81292288.0,134352000000000000,1,1,1,889,0,0,1,1,1,1.99
12.0,0.0,50318336.0,72230400000000000,0,1,1,1209,0,0,1,1,1,0.99
27183.0,0.0,205846528.0,93139200000000000,1,1,1,645,0,0,1,1,6,99.99
10.0,0.0,89452544.0,0,0,0,1,350,0,0,1,1,1,0.99
103.0,0.0,30748672.0,2332800000000000,1,0,1,1926,0,0,1,1,8,7.99
2428.0,0.0,230885376.0,79228800000000000,1,1,1,1471,0,0,1,1,10,49.99
27.0,0.0,82410496.0,104716800000000000,1,0,1,350,0,0,1,1,1,1.99
655.0,0.99,6219776.0,75859200000000000,1,0,0,2521,0,0,1,3,0,0.0
26.0,0.0,15232000.0,92707200000000000,1,1,1,580,0,0,1,1,1,0.99
212.0,0.0,40364032.0,93571200000000000,1,1,1,3994,0,0,1,1,4,0.99
1477.0,0.0,129021952.0,97372800000000000,1,0,1,1313,0,0,1,1,10,23.99
12.0,3.99,41877504.0,154828800000000000,1,1,0,1666,0,0,1,3,2,2.99
48.0,0.0,35144704.0,33523200000000000,1,0,1,840,0,0,1,2,3,9.99
72.0,0.0,15889408.0,48297600000000000,0,0,1,434,0,0,1,1,1,1.99
21.0,0.0,61026304.0,97372800000000000,1,1,1,1468,0,0,1,1,1,0.99
71.0,0.0,2760704.0,0,0,0,1,184,0,0,1,1,0,0.0
38.0,0.0,186656768.0,119404800000000000,0,0,1,379,0,0,1,1,2,0.99
11.0,0.0,105046016.0,12787200000000000,1,0,1,1702,0,0,1,29,10,1.99
67.0,0.0,231718912.0,-28684800000000000,0,0,1,1443,0,0,1,1,6,9.99
50.0,0.0,26943488.0,0,0,0,1,280,0,0,1,16,0,0.0
5561.0,0.0,179540992.0,133833600000000000,0,0,1,562,0,0,1,1,10,99.99
48.0,0.0,51494912.0,0,1,0,1,1295,0,0,1,1,1,2.99
15.0,0.0,18603008.0,106704000000000000,1,0,1,709,0,0,0,1,0,0.0
10.0,0.0,18050048.0,47865600000000000,1,0,1,193,0,0,1,1,0,0.0
14.0,0.0,59801600.0,5184000000000000,1,0,1,360,0,0,1,1,0,0.0
18.0,0.0,19632128.0,88819200000000000,0,0,1,556,0,0,1,1,1,0.99
41641.0,0.0,202408960.0,133142400000000000,1,0,1,2531,0,0,1,13,10,99.99
13.0,0.0,32059392.0,0,0,0,1,445,0,1,1,1,1,2.99
10.0,1.99,24520704.0,99964800000000000,0,0,0,758,0,0,1,1,0,0.0
2149.0,0.0,87571456.0,129859200000000000,1,1,1,1928,0,0,1,8,7,99.99
148.0,0.0,110086144.0,81648000000000000,1,0,1,1805,0,0,1,1,9,49.99
20.0,0.0,25546752.0,9331200000000000,0,0,1,768,0,0,1,1,5,3.99
11.0,0.0,37445632.0,-17107200000000000,0,0,1,695,0,0,1,1,0,0.0
27.0,0.0,21647360.0,58406400000000000,1,0,1,445,0,0,1,1,1,0.99
110.0,0.0,71777280.0,125798400000000000,1,1,1,1926,0,0,1,2,7,4.99
22199.0,0.0,89837568.0,137462400000000000,1,1,1,1745,0,1,1,2,10,9.99
31.0,0.0,135830528.0,2937600000000000,1,0,1,1922,0,0,1,1,10,9.99
27.0,0.0,22446080.0,20822400000000000,1,0,1,633,0,0,1,2,4,4.99
30.0,0.0,16168960.0,135820800000000000,0,0,1,460,0,0,1,1,0,0.0
64.0,0.0,24961024.0,0,0,0,1,380,0,0,1,1,0,0.0
12262.0,0.0,81772544.0,-2592000000000000,1,0,1,1169,0,0,1,1,4,1.99
16.0,0.0,10534912.0,86400000000000,0,0,1,1657,0,1,1,1,1,0.99
171.0,0.0,25603072.0,165024000000000000,0,1,1,1711,0,0,1,29,2,4.99
120.0,0.0,55102464.0,145324800000000000,1,1,1,1708,0,0,1,1,2,2.99
54.0,3.99,282017792.0,0,0,0,0,1253,1,0,1,11,0,0.0
41.0,0.0,554553344.0,345600000000000,1,0,1,1289,0,0,1,5,3,3.99
56.0,0.0,53927936.0,17020800000000000,0,0,1,1960,0,0,1,1,5,0.99
422.0,0.0,155245568.0,102211200000000000,0,1,1,1431,0,0,1,1,6,99.99
943.0,0.0,44003328.0,154224000000000000,1,1,1,2021,0,0,1,30,8,99.99
2699.0,0.0,371000320.0,147830400000000000,1,1,1,1531,0,0,1,17,10,8.99
16906.0,0.99,1096585216.0,139190400000000000,1,1,0,998,0,0,1,13,16,29.99
8426.0,4.99,594053120.0,147139200000000000,1,0,0,3834,0,0,1,10,15,19.99
8870.0,2.99,301697024.0,147139200000000000,1,0,0,3834,0,0,1,10,15,19.99
820.0,0.0,75834368.0,39830400000000000,0,0,1,2328,0,0,1,3,10,99.99
76.0,0.0,14057472.0,3024000000000000,1,0,1,222,0,0,1,1,0,0.0
14.0,0.0,16924672.0,0,0,0,1,123,0,0,1,16,0,0.0
122.0,0.0,94126080.0,25488000000000000,0,0,1,1346,0,0,1,1,2,2.99
376.0,0.0,36588544.0,92275200000000000,1,0,1,402,0,0,1,1,6,2.99
13.0,0.0,15249408.0,0,0,0,1,367,0,0,1,16,0,0.0
280.0,0.0,85612544.0,143596800000000000,1,1,1,1010,0,1,1,1,0,0.0
47.0,0.0,144162816.0,30672000000000000,1,0,1,702,0,0,1,1,3,19.99
675.0,0.0,174684160.0,121219200000000000,1,1,1,1154,0,0,1,1,10,28.99
14.0,0.0,194126848.0,73008000000000000,0,0,1,1032,0,0,1,1,7,21.99
48.0,4.99,287682560.0,141955200000000000,0,0,0,1997,0,0,1,1,0,0.0
279.0,9.99,2996021248.0,127094400000000000,0,1,0,1444,0,0,1,1,0,0.0
21.0,0.0,47173632.0,0,0,0,1,932,0,0,1,1,1,2.99
99.0,0.0,119495680.0,65145600000000000,0,0,1,527,0,0,1,1,0,0.0
12.0,0.0,100369408.0,44928000000000000,1,0,1,394,0,0,1,1,0,0.0
19.0,0.0,7548928.0,18662400000000000,1,0,1,313,0,0,1,1,1,1.99
12.0,0.0,64299008.0,30326400000000000,1,0,1,1280,0,0,1,1,3,3.99
126.0,0.0,635048960.0,20908800000000000,0,0,1,800,0,0,1,1,0,0.0
40.0,0.0,332296192.0,123379200000000000,0,1,1,1578,1,0,1,6,1,5.99
322.0,2.99,198668288.0,-10281600000000000,1,0,0,2115,0,0,1,7,5,21.99
13223.0,0.0,943972352.0,116121600000000000,1,1,1,877,0,0,1,9,6,99.99
30.0,0.0,196235264.0,63849600000000000,1,1,1,1697,0,0,1,1,4,9.99
82.0,0.0,152912896.0,27216000000000000,1,0,1,1341,0,0,1,1,7,99.99
2514.0,9.99,2030561280.0,91584000000000000,1,0,0,2148,0,0,1,7,0,0.0
2545.0,1.99,765589504.0,74736000000000000,1,1,0,2220,0,0,1,1,5,19.99
48842.0,0.0,1413419008.0,95644800000000000,1,1,1,2019,0,0,1,46,10,99.99
15.0,0.0,12832768.0,1382400000000000,0,0,1,422,0,0,1,1,1,1.99
259.0,0.0,13645824.0,68774400000000000,1,0,1,427,0,0,1,1,0,0.0
109.0,0.0,83428352.0,155952000000000000,1,1,1,1099,0,0,1,14,3,2.99
43.0,0.0,24337408.0,65059200000000000,1,0,1,556,0,0,1,1,0,0.0
32314.0,2.99,86608896.0,148953600000000000,1,0,0,1611,0,0,1,1,4,4.99
17.0,0.0,25468928.0,0,0,0,1,358,0,0,1,16,0,0.0
13.0,0.0,1115136000.0,3024000000000000,0,0,1,702,0,0,1,1,0,0.0
1076.0,0.0,78614528.0,117590400000000000,1,0,1,1934,0,0,1,12,10,2.99
186.0,0.0,133128192.0,36288000000000000,0,0,1,1352,0,0,1,1,0,0.0
186.0,0.0,133128192.0,36288000000000000,0,0,1,1352,0,0,1,1,0,0.0
29.0,0.0,6525952.0,97459200000000000,1,1,1,193,0,0,1,2,0,0.0
14.0,0.0,240462848.0,138931200000000000,1,1,1,1924,0,0,1,1,1,1.99
14.0,0.0,13103104.0,0,1,0,1,138,0,0,1,1,1,2.99
55.0,0.0,116170752.0,31449600000000000,0,0,1,2407,0,0,1,5,10,19.99
15.0,0.0,9887744.0,0,0,0,1,461,0,0,1,1,0,0.0
137.0,0.0,409246720.0,69465600000000000,1,0,1,5389,0,0,1,1,0,0.0
33.0,0.0,14254080.0,0,0,0,1,236,0,0,1,16,0,0.0
166.0,9.99,93313024.0,132537600000000000,0,1,0,1548,0,0,1,9,0,0.0
27.0,0.0,73509888.0,95558400000000000,1,1,1,1508,0,0,1,1,1,1.99
28.0,0.0,38469632.0,29894400000000000,1,0,1,1105,0,0,1,1,0,0.0
62.0,0.0,22261760.0,1209600000000000,0,0,1,149,0,0,1,1,0,0.0
54.0,0.0,421637120.0,91411200000000000,0,1,1,1879,0,0,1,8,5,69.99
116.0,0.0,275912704.0,49161600000000000,0,0,1,2302,0,0,1,9,8,89.99
3818.0,0.0,235304960.0,131328000000000000,1,1,1,4085,0,0,1,1,11,99.99
47.0,0.0,27856896.0,1036800000000000,0,0,1,1248,0,0,1,16,0,0.0
19.0,0.0,12504064.0,88214400000000000,0,0,1,409,1,0,1,1,0,0.0
83.0,10.0,595460096.0,8985600000000000,0,0,0,1740,0,0,1,1,1,9.99
12.0,0.0,33964032.0,2246400000000000,1,0,1,836,0,0,1,1,2,0.99
11.0,0.0,18526208.0,0,0,0,1,282,1,0,1,1,1,2.99
28.0,0.0,63180800.0,10195200000000000,0,0,1,1105,0,0,1,31,8,4.99
162.0,0.0,16644096.0,68515200000000000,0,0,1,562,0,0,1,1,6,7.99
52.0,0.0,186358784.0,143251200000000000,1,1,1,881,0,0,1,1,0,0.0
10.0,0.0,34522112.0,85968000000000000,0,0,1,551,1,0,1,1,1,0.99
41.0,0.0,93784064.0,35942400000000000,1,0,1,700,0,0,1,22,0,0.0
46.0,4.99,405257216.0,62985600000000000,0,0,0,1370,0,0,1,1,0,0.0
12.0,0.0,14524416.0,16416000000000000,1,0,1,572,0,0,1,1,2,5.99
20.0,0.0,47398912.0,22291200000000000,1,0,1,1380,0,0,1,1,8,19.99
13.0,0.0,11427840.0,0,0,0,1,555,0,0,1,1,0,0.0
66.0,0.0,156635136.0,77500800000000000,1,0,1,1219,0,0,1,1,1,8.99
15.0,0.0,10358784.0,0,1,0,1,301,0,0,1,1,0,0.0
240990.0,0.0,180575232.0,115430400000000000,1,1,1,3074,0,0,1,15,10,99.99
92.0,3.99,166512640.0,13305600000000000,0,0,0,1192,1,0,1,1,3,6.99
122.0,0.0,150720512.0,74131200000000000,1,0,1,447,0,0,1,1,10,99.99
10.0,0.0,66669568.0,39312000000000000,1,0,1,875,0,0,1,1,0,0.0
11.0,0.0,28864512.0,123552000000000000,0,0,1,863,0,0,1,2,6,3.99
513.0,4.99,91111424.0,86659200000000000,0,0,0,1930,1,0,1,1,0,0.0
336.0,0.0,68440064.0,18748800000000000,1,0,1,794,0,1,1,25,5,49.99
49997.0,0.0,222146560.0,144115200000000000,1,1,1,3754,0,0,1,1,10,99.99
1976.0,0.0,229137408.0,129686400000000000,1,1,1,1042,0,0,1,16,10,49.99
11.0,3.99,225394688.0,139363200000000000,0,0,0,2350,0,0,1,1,0,0.0
17.0,0.0,48320512.0,13132800000000000,1,0,1,911,1,0,1,1,2,1.99
74.0,0.0,60383232.0,-2160000000000000,0,0,1,2187,0,0,1,1,3,18.99
64.0,3.99,63550464.0,59875200000000000,1,0,0,3151,0,0,1,1,0,0.0
687.0,0.0,97016832.0,122256000000000000,0,0,1,719,0,0,1,11,10,99.99
23.0,0.0,244293632.0,20217600000000000,0,0,1,1045,1,0,1,1,0,0.0
23.0,0.0,10752000.0,0,0,0,1,253,1,0,1,7,0,0.0
2336.0,0.0,112144384.0,9676800000000000,1,0,1,1720,0,0,1,15,10,99.99
207.0,0.0,35860480.0,22723200000000000,1,0,1,1518,1,0,1,1,2,1.99
107.0,4.99,708505600.0,21513600000000000,0,0,0,1844,0,0,1,1,2,6.99
34.0,0.0,64036864.0,42940800000000000,0,0,1,1511,0,0,1,5,6,99.99
12.0,0.0,251109376.0,54950400000000000,0,0,1,2588,1,0,1,1,4,2.99
1175.0,0.0,43827200.0,24537600000000000,1,0,1,1096,0,0,1,1,10,99.99
12.0,0.0,42778624.0,8553600000000000,0,0,1,244,0,0,1,1,0,0.0
30.0,0.0,824496128.0,127958400000000000,1,1,1,3043,0,0,1,1,6,39.99
22.0,4.99,82633728.0,45446400000000000,1,0,0,2139,0,0,1,1,0,0.0
12.0,0.0,112150528.0,133660800000000000,0,0,1,2154,0,0,1,11,10,99.99
15.0,0.0,16793600.0,0,0,0,1,901,0,1,1,1,1,2.99
841.0,0.0,164883456.0,130032000000000000,0,0,1,901,0,0,1,1,0,0.0
11.0,4.99,57190400.0,40348800000000000,0,0,0,1374,0,0,1,14,0,0.0
17.0,8.99,156635136.0,76464000000000000,1,0,0,1219,0,0,1,1,0,0.0
20.0,0.0,5697536.0,-1728000000000000,1,0,1,242,0,0,1,1,0,0.0
1457.0,0.0,216923136.0,131414400000000000,1,1,1,1492,1,0,1,8,10,13.99
52.0,5.99,202891264.0,42595200000000000,0,0,0,2611,0,0,1,1,0,0.0
11.0,0.0,627212288.0,38275200000000000,0,0,1,1333,0,0,1,1,5,28.99
115.0,6.99,865808384.0,87177600000000000,0,0,0,1310,0,0,1,1,1,2.99
18.0,0.0,16246784.0,153273600000000000,0,0,1,627,0,0,1,1,0,0.0
17.0,0.0,23625728.0,22550400000000000,0,0,1,852,0,0,1,2,10,16.99
51.0,0.0,159379456.0,345600000000000,0,0,1,1477,0,0,1,1,2,0.99
25757.0,0.0,378431488.0,108604800000000000,1,1,1,2012,0,0,1,10,10,99.99
205.0,5.99,298156032.0,109468800000000000,1,0,0,2803,0,0,1,3,0,0.0
896.0,0.0,102680576.0,128390400000000000,0,1,1,1360,0,0,1,9,10,19.99
149.0,1.99,82124800.0,44236800000000000,0,0,0,1735,0,0,1,1,3,0.99
12.0,0.0,12496896.0,44928000000000000,0,0,1,290,0,0,1,1,0,0.0
179.0,0.0,115552256.0,43977600000000000,1,0,1,1333,0,0,1,1,8,2.99
495.0,9.99,766313472.0,-2073600000000000,1,1,0,1878,0,0,1,1,0,0.0
850.0,0.0,194698240.0,89683200000000000,0,0,1,11673,0,0,1,45,5,99.99
29070.0,0.0,221646848.0,113788800000000000,0,0,1,1314,0,0,1,13,10,99.99
42.0,1.99,27271168.0,11059200000000000,0,0,0,1708,0,0,1,2,0,0.0
42.0,2.99,358830080.0,10540800000000000,0,0,0,1748,0,0,1,1,0,0.0
42.0,2.99,358830080.0,10540800000000000,0,0,0,1748,0,0,1,1,0,0.0
72.0,10.0,1268191232.0,46224000000000000,0,0,0,3879,0,0,1,1,6,9.99
70.0,10.0,1508410368.0,83376000000000000,0,0,0,1952,0,0,1,1,2,2.99
137.0,0.0,32323584.0,128822400000000000,1,1,1,972,0,0,1,2,1,1.99
12.0,0.0,98520064.0,104976000000000000,1,1,1,842,0,0,1,1,1,2.99
66.0,0.0,100673536.0,64368000000000000,1,1,1,2553,0,0,1,1,6,2.99
379.0,2.99,30733312.0,59270400000000000,1,0,0,219,0,0,1,1,0,0.0
75.0,0.0,67440640.0,864000000000000,1,0,1,659,0,0,1,1,1,2.99
61.0,2.99,408547328.0,130118400000000000,1,0,0,705,1,0,1,10,0,0.0
31.0,0.0,246902784.0,140832000000000000,0,1,1,868,0,0,1,10,4,20.99
20.0,0.0,1214346240.0,30672000000000000,0,0,1,1199,0,0,1,3,10,89.99
47.0,0.0,172356608.0,30067200000000000,0,0,1,588,0,0,1,1,3,1.99
47.0,0.0,172356608.0,30067200000000000,0,0,1,588,0,0,1,1,3,1.99
75.0,0.0,29640704.0,143251200000000000,1,1,1,1063,0,0,1,13,0,0.0
310.0,2.99,491440128.0,37065600000000000,1,0,0,1376,1,0,1,1,0,0.0
16.0,2.99,41260032.0,42336000000000000,0,0,0,1149,0,0,1,1,0,0.0
26.0,2.99,1267209216.0,57801600000000000,0,0,0,528,0,0,1,1,0,0.0
91.0,4.99,126474240.0,1987200000000000,0,0,0,2087,0,0,1,1,0,0.0
164.0,0.0,411834368.0,59011200000000000,1,0,1,547,0,0,1,1,7,9.99
68.0,0.0,11068416.0,98236800000000000,0,0,1,127,0,0,1,1,0,0.0
208.0,6.99,317893632.0,48816000000000000,0,0,0,3318,0,0,1,1,1,2.99
11.0,0.0,25435136.0,30499200000000000,1,1,1,412,0,0,1,1,0,0.0
71.0,0.0,12400640.0,128131200000000000,0,0,1,327,0,0,1,3,0,0.0
35.0,0.0,25415680.0,-8640000000000000,0,0,1,640,0,1,1,1,1,2.99
12.0,0.0,37957632.0,133142400000000000,0,0,1,1032,0,0,1,25,0,0.0
2538.0,0.0,164857856.0,38361600000000000,1,0,1,2693,0,0,1,17,10,99.99
26.0,0.0,44310528.0,0,1,0,1,1330,0,0,1,1,5,9.99
179.0,0.0,103304192.0,44928000000000000,1,0,1,1342,0,0,1,1,10,15.99
74.0,0.0,18919424.0,34732800000000000,1,0,1,1421,0,0,1,1,0,0.0
262.0,0.0,243174400.0,9763200000000000,1,0,1,849,1,0,1,4,5,4.99
27.0,0.0,268368896.0,96249600000000000,0,0,1,849,1,0,1,4,5,4.99
24.0,4.99,243174400.0,8553600000000000,0,0,0,849,1,0,1,4,0,0.0
11.0,2.99,243178496.0,8035200000000000,0,0,0,849,1,0,1,4,0,0.0
27753.0,0.0,218776576.0,127008000000000000,0,1,1,2861,0,0,1,20,10,99.99
20.0,0.0,18321408.0,0,0,0,1,455,0,0,1,31,0,0.0
194.0,0.0,19411968.0,100051200000000000,0,1,1,433,0,0,1,1,1,1.99
12.0,0.0,44985344.0,108259200000000000,0,1,1,3379,0,0,1,1,0,0.0
10.0,0.0,499049472.0,691200000000000,0,0,1,1165,0,1,1,1,2,4.99
1112.0,0.0,177509376.0,46828800000000000,1,0,1,1323,0,0,1,1,7,99.99
28.0,0.0,52236288.0,0,1,0,1,1604,0,0,1,25,5,49.99
22.0,0.0,43474944.0,17798400000000000,1,0,1,399,0,0,1,1,0,0.0
12.0,4.99,613326848.0,17020800000000000,0,0,0,3725,0,0,1,1,0,0.0
18.0,0.0,62361600.0,-19008000000000000,0,0,1,1183,0,0,1,1,1,0.99
11.0,0.0,35995648.0,11059200000000000,1,0,1,337,0,1,1,1,1,2.99
295.0,0.0,57720832.0,26265600000000000,1,0,1,1526,0,0,1,1,10,19.99
19.0,0.99,39419904.0,17452800000000000,0,0,0,1154,0,0,1,1,0,0.0
51.0,0.0,296215552.0,135734400000000000,0,1,1,1221,0,0,1,11,9,19.99
64.0,0.0,8647680.0,34300800000000000,0,0,1,1010,0,0,1,31,0,0.0
32.0,1.99,46394368.0,98409600000000000,1,0,0,413,1,0,1,1,0,0.0
85.0,0.0,99115008.0,3974400000000000,0,0,1,1117,0,0,1,1,9,49.99
1314.0,0.0,25845760.0,46396800000000000,1,0,1,582,0,0,1,1,2,0.99
447.0,0.0,60652544.0,113443200000000000,1,0,1,934,0,0,1,1,5,19.99
40.0,0.0,459890688.0,6566400000000000,1,0,1,985,0,0,1,1,4,9.99
55.0,0.99,39878656.0,98064000000000000,0,0,0,1498,0,0,1,2,2,1.99
20.0,0.0,35459072.0,0,0,0,1,406,0,0,1,1,1,2.99
2360.0,0.0,94826496.0,140313600000000000,1,1,1,1621,0,0,1,3,9,49.99
124.0,7.99,1701623808.0,73008000000000000,1,0,0,2668,0,0,1,1,0,0.0
209.0,0.0,82982912.0,71625600000000000,1,1,1,432,0,0,1,1,1,0.99
40.0,0.0,9629696.0,35164800000000000,0,0,1,594,0,0,1,1,0,0.0
12.0,3.99,789177344.0,73180800000000000,0,0,0,3107,0,0,1,1,0,0.0
80.0,0.0,46673920.0,0,1,0,1,1073,0,0,1,1,2,4.99
2960.0,0.0,189554688.0,138672000000000000,1,1,1,2633,0,1,1,1,10,14.99
310.0,0.0,147851264.0,28857600000000000,1,0,1,1759,0,0,1,1,10,19.99
27508.0,0.0,261465088.0,114220800000000000,1,1,1,3634,0,0,1,13,10,49.99
55.0,0.0,47812608.0,0,1,0,1,1534,0,0,1,1,0,0.0
14.0,0.0,224538624.0,0,0,0,1,813,0,1,1,1,1,0.99
356.0,0.0,322383872.0,79401600000000000,0,1,1,2526,0,0,1,11,10,29.99
17.0,0.0,248094720.0,-6566400000000000,1,0,1,1088,0,0,1,1,10,18.99
5897.0,0.0,131532800.0,126576000000000000,1,1,1,1375,0,0,1,1,10,19.99
126.0,0.0,58110976.0,138758400000000000,1,1,1,1101,0,0,1,6,7,49.99
212.0,0.0,51056640.0,10540800000000000,0,0,1,823,0,0,1,1,6,9.99
718.0,0.0,160809984.0,123897600000000000,1,1,1,1807,0,0,1,1,6,99.99
14.0,1.99,6282240.0,65232000000000000,1,1,0,279,0,0,1,1,0,0.0
19.0,0.0,113949696.0,124588800000000000,1,1,1,387,0,0,1,1,0,0.0
5980.0,0.0,16797696.0,64713600000000000,1,0,1,2845,0,1,1,10,2,2.99
30.0,0.0,13529088.0,-1209600000000000,1,0,1,1394,0,0,1,2,5,2.99
12454.0,0.0,79465472.0,50630400000000000,1,0,1,1907,0,1,1,2,10,19.99
788.0,0.0,357617664.0,11577600000000000,1,1,1,1193,0,0,1,1,13,9.99
348.0,0.0,479550464.0,37929600000000000,1,0,1,788,0,0,1,1,10,19.99
43.0,0.0,69876736.0,83548800000000000,1,1,1,2015,0,0,1,1,1,1.99
981.0,0.0,272955392.0,107222400000000000,0,1,1,680,0,0,1,8,10,99.99
28.0,0.0,46368768.0,102038400000000000,0,0,1,2373,0,1,1,12,1,0.99
357.0,2.99,693882880.0,60825600000000000,1,0,0,3307,0,0,1,10,1,1.99
444.0,0.0,124617728.0,113616000000000000,1,1,1,2271,1,0,1,1,10,89.99
45750.0,0.0,182966272.0,134092800000000000,1,1,1,2915,0,0,1,12,10,99.99
3171.0,0.0,82657280.0,0,1,0,1,1217,0,0,1,1,10,99.99
2842.0,0.0,140376064.0,115171200000000000,1,1,1,1853,0,0,1,10,10,99.99
99.0,2.99,191177728.0,20304000000000000,1,0,0,2367,0,0,1,8,10,0.99
13.0,0.0,37171200.0,0,1,0,1,1065,0,0,1,1,7,2.99
15.0,0.0,155000832.0,68083200000000000,0,0,1,1446,0,0,1,1,6,19.99
81.0,0.0,44867584.0,22809600000000000,1,0,1,694,0,0,1,1,1,0.99
19.0,0.0,124192768.0,88387200000000000,1,0,1,1022,0,0,1,8,0,0.0
12.0,4.99,329977856.0,89164800000000000,0,0,0,2291,0,0,1,1,0,0.0
14.0,0.0,11683840.0,136512000000000000,0,0,1,981,0,0,1,1,3,3.99
7097.0,0.0,862961664.0,26611200000000000,1,0,1,2308,0,0,1,15,10,19.99
122.0,0.0,106693632.0,69811200000000000,1,1,1,2478,0,0,1,11,6,19.99
20.0,0.0,57073664.0,78710400000000000,1,1,1,1503,0,0,1,2,3,1.99
10.0,0.0,156101632.0,81475200000000000,0,1,1,3796,0,0,1,1,7,14.99
17.0,0.0,21537792.0,117417600000000000,0,1,1,235,0,0,1,1,1,0.99
16.0,4.99,94124032.0,120441600000000000,1,1,0,1397,0,0,1,5,0,0.0
17.0,0.0,148538368.0,22809600000000000,1,0,1,493,1,0,1,1,0,0.0
89.0,6.99,85874688.0,115948800000000000,1,1,0,2261,0,0,1,3,7,2.99
64.0,0.0,29030400.0,130118400000000000,1,1,1,959,0,0,1,13,0,0.0
20.0,0.0,298863616.0,65318400000000000,0,0,1,641,0,0,1,1,3,1.99
361.0,0.0,247533568.0,65491200000000000,1,1,1,982,0,0,1,1,10,39.99
10.0,0.0,47596544.0,0,0,0,1,2190,0,0,1,1,0,0.0
11.0,0.0,13856768.0,2505600000000000,1,0,1,295,0,1,1,1,2,0.99
243.0,0.0,102932480.0,6652800000000000,0,0,1,312,0,0,1,1,5,0.99
58.0,0.0,135573504.0,1641600000000000,0,0,1,2134,0,0,1,2,6,89.99
11.0,0.0,30834688.0,0,0,0,1,1266,0,0,1,1,0,0.0
42.0,0.0,61142016.0,69552000000000000,1,1,1,793,0,1,1,2,0,0.0
20.0,0.0,14516224.0,-2419200000000000,1,0,1,1432,0,0,1,1,0,0.0
97.0,0.0,10399744.0,6652800000000000,1,0,1,276,0,0,1,1,3,4.99
100.0,0.0,238110720.0,118108800000000000,1,1,1,1061,0,0,1,1,10,4.99
10.0,0.0,79549440.0,63763200000000000,1,0,1,1337,0,0,1,1,0,0.0
13.0,0.0,14295040.0,18835200000000000,1,0,1,1877,0,0,1,1,7,9.99
208.0,0.0,206144512.0,-6480000000000000,1,0,1,4016,0,0,1,14,10,43.99
1108.0,0.0,87710720.0,41731200000000000,1,0,1,923,0,0,1,1,2,1.99
1108.0,0.0,87710720.0,41731200000000000,1,0,1,923,0,0,1,1,2,1.99
79.0,0.0,49799168.0,0,1,0,1,1387,0,0,1,1,10,9.99
